unitid,icon,army,step,datetime,geopos
P4WLIR,30,2,76,1815-06-18T04:00:00Z,"4.5908, 50.7141"
P4WLIR,30,2,77,1815-06-18T05:00:00Z,"4.5908, 50.7141"
P4WLIR,30,2,78,1815-06-18T06:00:00Z,"4.5908, 50.7141"
P4WLIR,30,2,79,1815-06-18T07:00:00Z,"4.5908, 50.7141"
P4WLIR,30,2,80,1815-06-18T08:00:00Z,"4.5908, 50.7141"
P4WLIR,30,2,81,1815-06-18T09:00:00Z,"4.5908, 50.7141"
P4WLIR,30,2,82,1815-06-18T10:00:00Z,"4.5908, 50.7141"
P4WLIR,30,2,83,1815-06-18T11:00:00Z,"4.5908, 50.7141"
P4WLIR,30,2,84,1815-06-18T12:00:00Z,"4.5908, 50.7141"
P4WLIR,30,2,85,1815-06-18T13:00:00Z,"4.5908, 50.7141"
P4WLIR,30,2,86,1815-06-18T14:00:00Z,"4.5908, 50.7141"
P4WLIR,30,2,87,1815-06-18T15:00:00Z,"4.5908, 50.7141"
P4WLIR,30,2,88,1815-06-18T16:00:00Z,"4.57, 50.7166"
P4WLIR,30,2,89,1815-06-18T17:00:00Z,"4.5339, 50.7108"
P4WLIR,30,2,90,1815-06-18T18:00:00Z,"4.5298, 50.7081"
P4WLIR,30,2,91,1815-06-18T19:00:00Z,"4.5298, 50.7081"
P4WLIR,30,2,92,1815-06-18T20:00:00Z,"4.5298, 50.7081"
P4WLIR,30,2,93,1815-06-18T21:00:00Z,"4.5298, 50.7081"
P4WLIR,30,2,94,1815-06-18T22:00:00Z,"4.5298, 50.7081"
P4WLIR,30,2,95,1815-06-18T23:00:00Z,"4.5298, 50.7081"
P4WLIR,30,2,96,1815-06-19T00:00:00Z,"4.5298, 50.7081"
P4WLIR,30,2,97,1815-06-19T01:00:00Z,"4.5298, 50.7081"
P4WLIR,30,2,98,1815-06-19T02:00:00Z,"4.5298, 50.7081"
P4WLIR,30,2,99,1815-06-19T03:00:00Z,"4.5298, 50.7081"
P4WLIR,30,2,100,1815-06-19T04:00:00Z,"4.5298, 50.7081"
P4WLIR,30,2,101,1815-06-19T05:00:00Z,"4.5298, 50.7081"
P4WLIR,30,2,102,1815-06-19T06:00:00Z,"4.5298, 50.7081"
P4WLIR,30,2,103,1815-06-19T07:00:00Z,"4.5298, 50.7081"
P4WLIR,30,2,104,1815-06-19T08:00:00Z,"4.5298, 50.7081"
P4WLIR,30,2,105,1815-06-19T09:00:00Z,"4.5298, 50.7081"
P4WLIR,30,2,106,1815-06-19T10:00:00Z,"4.5298, 50.7081"
P4WLIR,30,2,107,1815-06-19T11:00:00Z,"4.5298, 50.7081"
P4WLIR,30,2,108,1815-06-19T12:00:00Z,"4.5298, 50.7081"
P4WLIR,30,2,109,1815-06-19T13:00:00Z,"4.5298, 50.7081"
P4WLIR,30,2,110,1815-06-19T14:00:00Z,"4.5298, 50.7081"
P4WLIR,30,2,111,1815-06-19T15:00:00Z,"4.5298, 50.7081"
P4WLIR1B,30,2,16,1815-06-15T16:00:00Z,"4.5779, 50.5134"
P4WLIR1B,30,2,17,1815-06-15T17:00:00Z,"4.5779, 50.5134"
P4WLIR1B,30,2,18,1815-06-15T18:00:00Z,"4.5779, 50.5134"
P4WLIR1B,30,2,19,1815-06-15T19:00:00Z,"4.5779, 50.5134"
P4WLIR1B,30,2,20,1815-06-15T20:00:00Z,"4.5779, 50.5134"
P4WLIR1B,30,2,21,1815-06-15T21:00:00Z,"4.5779, 50.5134"
P4WLIR1B,30,2,22,1815-06-15T22:00:00Z,"4.5779, 50.5134"
P4WLIR1B,30,2,23,1815-06-15T23:00:00Z,"4.5779, 50.5134"
P4WLIR1B,30,2,24,1815-06-16T00:00:00Z,"4.5779, 50.5134"
P4WLIR1B,30,2,25,1815-06-16T01:00:00Z,"4.5779, 50.5134"
P4WLIR1B,30,2,26,1815-06-16T02:00:00Z,"4.5779, 50.5134"
P4WLIR1B,30,2,27,1815-06-16T03:00:00Z,"4.5779, 50.5134"
P4WLIR1B,30,2,28,1815-06-16T04:00:00Z,"4.5779, 50.5134"
P4WLIR1B,30,2,29,1815-06-16T05:00:00Z,"4.5779, 50.5134"
P4WLIR1B,30,2,30,1815-06-16T06:00:00Z,"4.5779, 50.5134"
P4WLIR1B,30,2,31,1815-06-16T07:00:00Z,"4.5779, 50.5134"
P4WLIR1B,30,2,32,1815-06-16T08:00:00Z,"4.5779, 50.5134"
P4WLIR1B,30,2,33,1815-06-16T09:00:00Z,"4.5779, 50.5134"
P4WLIR1B,30,2,34,1815-06-16T10:00:00Z,"4.5779, 50.5134"
P4WLIR1B,30,2,35,1815-06-16T11:00:00Z,"4.5779, 50.5134"
P4WLIR1B,30,2,36,1815-06-16T12:00:00Z,"4.5779, 50.5134"
P4WLIR1B,30,2,37,1815-06-16T13:00:00Z,"4.5779, 50.5134"
P4WLIR1B,30,2,38,1815-06-16T14:00:00Z,"4.5779, 50.5134"
P4WLIR1B,30,2,39,1815-06-16T15:00:00Z,"4.5779, 50.5134"
P4WLIR1B,30,2,40,1815-06-16T16:00:00Z,"4.5743, 50.5135"
P4WLIR1B,30,2,41,1815-06-16T17:00:00Z,"4.5743, 50.5135"
P4WLIR1B,30,2,42,1815-06-16T18:00:00Z,"4.5743, 50.5125"
P4WLIR1B,30,2,43,1815-06-16T19:00:00Z,"4.5743, 50.5125"
P4WLIR1B,30,2,44,1815-06-16T20:00:00Z,"4.5757, 50.5195"
P4WLIR1B,30,2,45,1815-06-16T21:00:00Z,"4.571, 50.5277"
P4WLIR1B,30,2,46,1815-06-16T22:00:00Z,"4.5662, 50.5331"
P4WLIR1B,30,2,47,1815-06-16T23:00:00Z,"4.565, 50.561"
P4WLIR1B,30,2,48,1815-06-17T00:00:00Z,"4.565, 50.561"
P4WLIR1B,30,2,49,1815-06-17T01:00:00Z,"4.565, 50.561"
P4WLIR1B,30,2,50,1815-06-17T02:00:00Z,"4.565, 50.561"
P4WLIR1B,30,2,51,1815-06-17T03:00:00Z,"4.565, 50.561"
P4WLIR1B,30,2,52,1815-06-17T04:00:00Z,"4.565, 50.561"
P4WLIR1B,30,2,53,1815-06-17T05:00:00Z,"4.5891, 50.5847"
P4WLIR1B,30,2,54,1815-06-17T06:00:00Z,"4.6012, 50.5959"
P4WLIR1B,30,2,55,1815-06-17T07:00:00Z,"4.6106, 50.6117"
P4WLIR1B,30,2,56,1815-06-17T08:00:00Z,"4.6126, 50.6283"
P4WLIR1B,30,2,57,1815-06-17T09:00:00Z,"4.6165, 50.649"
P4WLIR1B,30,2,58,1815-06-17T10:00:00Z,"4.6248, 50.6665"
P4WLIR1B,30,2,59,1815-06-17T11:00:00Z,"4.6182, 50.6814"
P4WLIR1B,30,2,60,1815-06-17T12:00:00Z,"4.6158, 50.6906"
P4WLIR1B,30,2,61,1815-06-17T13:00:00Z,"4.6125, 50.7006"
P4WLIR1B,30,2,62,1815-06-17T14:00:00Z,"4.6092, 50.7106"
P4WLIR1B,30,2,63,1815-06-17T15:00:00Z,"4.6003, 50.7149"
P4WLIR2B,30,2,34,1815-06-16T10:00:00Z,"4.5638, 50.5213"
P4WLIR2B,30,2,35,1815-06-16T11:00:00Z,"4.5785, 50.514"
P4WLIR2B,30,2,36,1815-06-16T12:00:00Z,"4.5785, 50.514"
P4WLIR2B,30,2,37,1815-06-16T13:00:00Z,"4.5785, 50.514"
P4WLIR2B,30,2,38,1815-06-16T14:00:00Z,"4.5785, 50.514"
P4WLIR2B,30,2,39,1815-06-16T15:00:00Z,"4.5785, 50.514"
P4WLIR2B,30,2,40,1815-06-16T16:00:00Z,"4.5762, 50.5145"
P4WLIR2B,30,2,41,1815-06-16T17:00:00Z,"4.5754, 50.515"
P4WLIR2B,30,2,42,1815-06-16T18:00:00Z,"4.5754, 50.515"
P4WLIR2B,30,2,43,1815-06-16T19:00:00Z,"4.5762, 50.5135"
P4WLIR2B,30,2,44,1815-06-16T20:00:00Z,"4.5762, 50.5145"
P4WLIR2B,30,2,45,1815-06-16T21:00:00Z,"4.5712, 50.5249"
P4WLIR2B,30,2,46,1815-06-16T22:00:00Z,"4.5671, 50.5346"
P4WLIR2B,30,2,47,1815-06-16T23:00:00Z,"4.5633, 50.561"
P4WLIR2B,30,2,48,1815-06-17T00:00:00Z,"4.5633, 50.561"
P4WLIR2B,30,2,49,1815-06-17T01:00:00Z,"4.5633, 50.561"
P4WLIR2B,30,2,50,1815-06-17T02:00:00Z,"4.5633, 50.561"
P4WLIR2B,30,2,51,1815-06-17T03:00:00Z,"4.5633, 50.561"
P4WLIR2B,30,2,52,1815-06-17T04:00:00Z,"4.5633, 50.561"
P4WLIR2B,30,2,53,1815-06-17T05:00:00Z,"4.5874, 50.5847"
P4WLIR2B,30,2,54,1815-06-17T06:00:00Z,"4.5995, 50.5959"
P4WLIR2B,30,2,55,1815-06-17T07:00:00Z,"4.6115, 50.6132"
P4WLIR2B,30,2,56,1815-06-17T08:00:00Z,"4.6134, 50.6298"
P4WLIR2B,30,2,57,1815-06-17T09:00:00Z,"4.6165, 50.649"
P4WLIR2B,30,2,58,1815-06-17T10:00:00Z,"4.623, 50.6665"
P4WLIR2B,30,2,59,1815-06-17T11:00:00Z,"4.6182, 50.6814"
P4WLIR2B,30,2,60,1815-06-17T12:00:00Z,"4.6141, 50.6906"
P4WLIR2B,30,2,61,1815-06-17T13:00:00Z,"4.6108, 50.7006"
P4WLIR2B,30,2,62,1815-06-17T14:00:00Z,"4.6075, 50.7106"
P4WLIR2B,30,2,63,1815-06-17T15:00:00Z,"4.5986, 50.7149"
P4WLIR3B,30,2,34,1815-06-16T10:00:00Z,"4.5638, 50.5203"
P4WLIR3B,30,2,35,1815-06-16T11:00:00Z,"4.5752, 50.5121"
P4WLIR3B,30,2,36,1815-06-16T12:00:00Z,"4.5752, 50.5121"
P4WLIR3B,30,2,37,1815-06-16T13:00:00Z,"4.5752, 50.5121"
P4WLIR3B,30,2,38,1815-06-16T14:00:00Z,"4.5752, 50.5121"
P4WLIR3B,30,2,39,1815-06-16T15:00:00Z,"4.5752, 50.5121"
P4WLIR3B,30,2,40,1815-06-16T16:00:00Z,"4.5709, 50.5127"
P4WLIR3B,30,2,41,1815-06-16T17:00:00Z,"4.57, 50.5132"
P4WLIR3B,30,2,42,1815-06-16T18:00:00Z,"4.57, 50.5132"
P4WLIR3B,30,2,43,1815-06-16T19:00:00Z,"4.57, 50.5132"
P4WLIR3B,30,2,44,1815-06-16T20:00:00Z,"4.5748, 50.5191"
P4WLIR3B,30,2,45,1815-06-16T21:00:00Z,"4.5706, 50.5275"
P4WLIR3B,30,2,46,1815-06-16T22:00:00Z,"4.5681, 50.5353"
P4WLIR3B,30,2,47,1815-06-16T23:00:00Z,"4.5641, 50.5625"
P4WLIR3B,30,2,48,1815-06-17T00:00:00Z,"4.5641, 50.5625"
P4WLIR3B,30,2,49,1815-06-17T01:00:00Z,"4.5641, 50.5625"
P4WLIR3B,30,2,50,1815-06-17T02:00:00Z,"4.5641, 50.5625"
P4WLIR3B,30,2,51,1815-06-17T03:00:00Z,"4.5641, 50.5625"
P4WLIR3B,30,2,52,1815-06-17T04:00:00Z,"4.5641, 50.5625"
P4WLIR3B,30,2,53,1815-06-17T05:00:00Z,"4.5883, 50.5862"
P4WLIR3B,30,2,54,1815-06-17T06:00:00Z,"4.6003, 50.5974"
P4WLIR3B,30,2,55,1815-06-17T07:00:00Z,"4.6125, 50.614"
P4WLIR3B,30,2,56,1815-06-17T08:00:00Z,"4.6144, 50.6306"
P4WLIR3B,30,2,57,1815-06-17T09:00:00Z,"4.6165, 50.649"
P4WLIR3B,30,2,58,1815-06-17T10:00:00Z,"4.6239, 50.668"
P4WLIR3B,30,2,59,1815-06-17T11:00:00Z,"4.6182, 50.6814"
P4WLIR3B,30,2,60,1815-06-17T12:00:00Z,"4.615, 50.6921"
P4WLIR3B,30,2,61,1815-06-17T13:00:00Z,"4.6117, 50.7021"
P4WLIR3B,30,2,62,1815-06-17T14:00:00Z,"4.6083, 50.7121"
P4WLIR3B,30,2,63,1815-06-17T15:00:00Z,"4.5994, 50.7164"
P5Br,30,2,0,1815-06-15T00:00:00Z,"4.8672, 50.4637"
P5Br,30,2,1,1815-06-15T01:00:00Z,"4.8672, 50.4637"
P5Br,30,2,2,1815-06-15T02:00:00Z,"4.8672, 50.4637"
P5Br,30,2,3,1815-06-15T03:00:00Z,"4.8672, 50.4637"
P5Br,30,2,4,1815-06-15T04:00:00Z,"4.8672, 50.4637"
P5Br,30,2,5,1815-06-15T05:00:00Z,"4.8672, 50.4637"
P5Br,30,2,6,1815-06-15T06:00:00Z,"4.8672, 50.4637"
P5Br,30,2,7,1815-06-15T07:00:00Z,"4.8672, 50.4637"
P5Br,30,2,8,1815-06-15T08:00:00Z,"4.8672, 50.4637"
P5Br,30,2,9,1815-06-15T09:00:00Z,"4.8672, 50.4637"
P5Br,30,2,10,1815-06-15T10:00:00Z,"4.8672, 50.4637"
P5Br,30,2,11,1815-06-15T11:00:00Z,"4.8672, 50.4637"
P5Br,30,2,12,1815-06-15T12:00:00Z,"4.8672, 50.4637"
P5Br,30,2,13,1815-06-15T13:00:00Z,"4.8672, 50.4637"
P5Br,30,2,14,1815-06-15T14:00:00Z,"4.8672, 50.4637"
P5Br,30,2,15,1815-06-15T15:00:00Z,"4.8672, 50.4637"
P5Br,30,2,16,1815-06-15T16:00:00Z,"4.8672, 50.4637"
P5Br,30,2,17,1815-06-15T17:00:00Z,"4.8672, 50.4637"
P5Br,30,2,18,1815-06-15T18:00:00Z,"4.8322, 50.4724"
P5Br,30,2,19,1815-06-15T19:00:00Z,"4.7964, 50.4816"
P5Br,30,2,20,1815-06-15T20:00:00Z,"4.7605, 50.4908"
P5Br,30,2,21,1815-06-15T21:00:00Z,"4.7247, 50.5"
P5Br,30,2,22,1815-06-15T22:00:00Z,"4.6888, 50.5091"
P5Br,30,2,23,1815-06-15T23:00:00Z,"4.6888, 50.5091"
P5Br,30,2,24,1815-06-16T00:00:00Z,"4.6888, 50.5091"
P5Br,30,2,25,1815-06-16T01:00:00Z,"4.6888, 50.5091"
P5Br,30,2,26,1815-06-16T02:00:00Z,"4.6888, 50.5091"
P5Br,30,2,27,1815-06-16T03:00:00Z,"4.6203, 50.5222"
P5Br,30,2,28,1815-06-16T04:00:00Z,"4.5518, 50.5352"
P5Br,30,2,29,1815-06-16T05:00:00Z,"4.5518, 50.5352"
P5Br,30,2,30,1815-06-16T06:00:00Z,"4.5518, 50.5352"
P5Br,30,2,31,1815-06-16T07:00:00Z,"4.5518, 50.5352"
P5Br,30,2,32,1815-06-16T08:00:00Z,"4.5518, 50.5352"
P5Br,30,2,33,1815-06-16T09:00:00Z,"4.5518, 50.5352"
P5Br,30,2,34,1815-06-16T10:00:00Z,"4.5518, 50.5352"
P5Br,30,2,35,1815-06-16T11:00:00Z,"4.5518, 50.5352"
P5Br,30,2,36,1815-06-16T12:00:00Z,"4.5518, 50.5352"
P5Br,30,2,37,1815-06-16T13:00:00Z,"4.5518, 50.5352"
P5Br,30,2,38,1815-06-16T14:00:00Z,"4.5518, 50.5352"
P5Br,30,2,39,1815-06-16T15:00:00Z,"4.5518, 50.5352"
P5Br,30,2,40,1815-06-16T16:00:00Z,"4.5472, 50.5326"
P5Br,30,2,41,1815-06-16T17:00:00Z,"4.5311, 50.5217"
P5Br,30,2,42,1815-06-16T18:00:00Z,"4.5315, 50.5234"
P5Br,30,2,43,1815-06-16T19:00:00Z,"4.5336, 50.5153"
P5Br,30,2,44,1815-06-16T20:00:00Z,"4.5421, 50.5371"
P5Br,30,2,45,1815-06-16T21:00:00Z,"4.5537, 50.5498"
P5Br,30,2,46,1815-06-16T22:00:00Z,"4.5533, 50.5608"
P5Br,30,2,47,1815-06-16T23:00:00Z,"4.5528, 50.5718"
P5Br,30,2,48,1815-06-17T00:00:00Z,"4.5528, 50.5718"
P5Br,30,2,49,1815-06-17T01:00:00Z,"4.5528, 50.5718"
P5Br,30,2,50,1815-06-17T02:00:00Z,"4.5528, 50.5718"
P5Br,30,2,51,1815-06-17T03:00:00Z,"4.5528, 50.5718"
P5Br,30,2,52,1815-06-17T04:00:00Z,"4.5528, 50.5718"
P5Br,30,2,53,1815-06-17T05:00:00Z,"4.5727, 50.5963"
P5Br,30,2,54,1815-06-17T06:00:00Z,"4.5899, 50.6212"
P5Br,30,2,55,1815-06-17T07:00:00Z,"4.598, 50.6343"
P5Br,30,2,56,1815-06-17T08:00:00Z,"4.6074, 50.6468"
P5Br,30,2,57,1815-06-17T09:00:00Z,"4.6115, 50.6699"
P5Br,30,2,58,1815-06-17T10:00:00Z,"4.6182, 50.6814"
P5Br,30,2,59,1815-06-17T11:00:00Z,"4.6182, 50.6814"
P5Br,30,2,60,1815-06-17T12:00:00Z,"4.6182, 50.6814"
P5Br,30,2,61,1815-06-17T13:00:00Z,"4.6283, 50.7057"
P5Br,30,2,62,1815-06-17T14:00:00Z,"4.6283, 50.7057"
P5Br,30,2,63,1815-06-17T15:00:00Z,"4.6283, 50.7057"
P5Br,30,2,64,1815-06-17T16:00:00Z,"4.6283, 50.7057"
P5Br,30,2,65,1815-06-17T17:00:00Z,"4.6283, 50.7057"
P5Br,30,2,66,1815-06-17T18:00:00Z,"4.6283, 50.7057"
P5Br,30,2,67,1815-06-17T19:00:00Z,"4.6283, 50.7057"
P5Br,30,2,68,1815-06-17T20:00:00Z,"4.6283, 50.7057"
P5Br,30,2,69,1815-06-17T21:00:00Z,"4.6283, 50.7057"
P5Br,30,2,70,1815-06-17T22:00:00Z,"4.6283, 50.7057"
P5Br,30,2,71,1815-06-17T23:00:00Z,"4.6283, 50.7057"
P5Br,30,2,72,1815-06-18T00:00:00Z,"4.6283, 50.7057"
P5Br,30,2,73,1815-06-18T01:00:00Z,"4.6283, 50.7057"
P5Br,30,2,74,1815-06-18T02:00:00Z,"4.6283, 50.7057"
P5Br,30,2,75,1815-06-18T03:00:00Z,"4.6283, 50.7057"
P5Br,30,2,76,1815-06-18T04:00:00Z,"4.6283, 50.7057"
P5Br,30,2,77,1815-06-18T05:00:00Z,"4.6283, 50.7057"
P5Br,30,2,78,1815-06-18T06:00:00Z,"4.6283, 50.7057"
P5Br,30,2,79,1815-06-18T07:00:00Z,"4.6283, 50.7057"
P5Br,30,2,80,1815-06-18T08:00:00Z,"4.6283, 50.7057"
P5Br,30,2,81,1815-06-18T09:00:00Z,"4.6283, 50.7057"
P5Br,30,2,82,1815-06-18T10:00:00Z,"4.6283, 50.7057"
P5Br,30,2,83,1815-06-18T11:00:00Z,"4.6283, 50.7057"
P5Br,30,2,84,1815-06-18T12:00:00Z,"4.6283, 50.7057"
P5Br,30,2,85,1815-06-18T13:00:00Z,"4.6081, 50.7147"
P5Br,30,2,86,1815-06-18T14:00:00Z,"4.587, 50.7076"
P5Br,30,2,87,1815-06-18T15:00:00Z,"4.551, 50.7039"
P5Br,30,2,88,1815-06-18T16:00:00Z,"4.5236, 50.6913"
P5Br,30,2,89,1815-06-18T17:00:00Z,"4.4884, 50.6861"
P5Br,30,2,90,1815-06-18T18:00:00Z,"4.4686, 50.6826"
P5Br,30,2,91,1815-06-18T19:00:00Z,"4.4573, 50.6811"
P5Br,30,2,92,1815-06-18T20:00:00Z,"4.4311, 50.6604"
P5Br,30,2,93,1815-06-18T21:00:00Z,"4.4288, 50.6583"
P5Br,30,2,94,1815-06-18T22:00:00Z,"4.4242, 50.6539"
P5Br,30,2,95,1815-06-18T23:00:00Z,"4.4196, 50.6495"
P5Br,30,2,96,1815-06-19T00:00:00Z,"4.4196, 50.6495"
P5Br,30,2,97,1815-06-19T01:00:00Z,"4.4196, 50.6495"
P5Br,30,2,98,1815-06-19T02:00:00Z,"4.4196, 50.6495"
P5Br,30,2,99,1815-06-19T03:00:00Z,"4.4196, 50.6495"
P5Br,30,2,100,1815-06-19T04:00:00Z,"4.4196, 50.6495"
P5Br,30,2,101,1815-06-19T05:00:00Z,"4.4334, 50.6708"
P5Br,30,2,102,1815-06-19T06:00:00Z,"4.4334, 50.6708"
P5Br,30,2,103,1815-06-19T07:00:00Z,"4.4334, 50.6708"
P5Br,30,2,104,1815-06-19T08:00:00Z,"4.4334, 50.6708"
P5CRDra,27,2,0,1815-06-15T00:00:00Z,"4.5955, 50.5307"
P5CRDra,27,2,1,1815-06-15T01:00:00Z,"4.5955, 50.5307"
P5CRDra,27,2,2,1815-06-15T02:00:00Z,"4.5955, 50.5307"
P5CRDra,27,2,3,1815-06-15T03:00:00Z,"4.5955, 50.5307"
P5CRDra,27,2,4,1815-06-15T04:00:00Z,"4.5955, 50.5307"
P5CRDra,27,2,5,1815-06-15T05:00:00Z,"4.5955, 50.5307"
P5CRDra,27,2,6,1815-06-15T06:00:00Z,"4.5955, 50.5307"
P5CRDra,27,2,7,1815-06-15T07:00:00Z,"4.5955, 50.5317"
P5CRDra,27,2,8,1815-06-15T08:00:00Z,"4.5799, 50.5156"
P5CRDra,27,2,9,1815-06-15T09:00:00Z,"4.5643, 50.4994"
P5CRDra,27,2,10,1815-06-15T10:00:00Z,"4.5496, 50.4849"
P5CRDra,27,2,11,1815-06-15T11:00:00Z,"4.5496, 50.4849"
P5CRDra,27,2,12,1815-06-15T12:00:00Z,"4.5496, 50.4849"
P5CRDra,27,2,13,1815-06-15T13:00:00Z,"4.5496, 50.4814"
P5CRDra,27,2,14,1815-06-15T14:00:00Z,"4.5496, 50.4814"
P5CRDra,27,2,15,1815-06-15T15:00:00Z,"4.5496, 50.4814"
P5CRDra,27,2,16,1815-06-15T16:00:00Z,"4.5368, 50.4598"
P5CRDra,27,2,17,1815-06-15T17:00:00Z,"4.5368, 50.4598"
P5CRDra,27,2,18,1815-06-15T18:00:00Z,"4.5368, 50.4598"
P5CRDra,27,2,19,1815-06-15T19:00:00Z,"4.5368, 50.4598"
P5CRDra,27,2,20,1815-06-15T20:00:00Z,"4.5368, 50.4588"
P5CRDra,27,2,21,1815-06-15T21:00:00Z,"4.5368, 50.4598"
P5CRDra,27,2,22,1815-06-15T22:00:00Z,"4.549, 50.4729"
P5CRDra,27,2,23,1815-06-15T23:00:00Z,"4.5612, 50.486"
P5CRDra,27,2,24,1815-06-16T00:00:00Z,"4.5612, 50.486"
P5CRDra,27,2,25,1815-06-16T01:00:00Z,"4.5612, 50.486"
P5CRDra,27,2,26,1815-06-16T02:00:00Z,"4.5612, 50.486"
P5CRDra,27,2,27,1815-06-16T03:00:00Z,"4.5612, 50.486"
P5CRDra,27,2,28,1815-06-16T04:00:00Z,"4.5612, 50.486"
P5CRDra,27,2,29,1815-06-16T05:00:00Z,"4.5612, 50.486"
P5CRDra,27,2,30,1815-06-16T06:00:00Z,"4.5672, 50.5022"
P5CRDra,27,2,31,1815-06-16T07:00:00Z,"4.5672, 50.5022"
P5CRDra,27,2,32,1815-06-16T08:00:00Z,"4.5672, 50.5022"
P5CRDra,27,2,33,1815-06-16T09:00:00Z,"4.5672, 50.5022"
P5CRDra,27,2,34,1815-06-16T10:00:00Z,"4.5672, 50.5022"
P5CRDra,27,2,35,1815-06-16T11:00:00Z,"4.5672, 50.5022"
P5CRDra,27,2,36,1815-06-16T12:00:00Z,"4.5672, 50.5022"
P5CRDra,27,2,37,1815-06-16T13:00:00Z,"4.5672, 50.5022"
P5CRDra,27,2,38,1815-06-16T14:00:00Z,"4.5648, 50.5178"
P5CRDra,27,2,39,1815-06-16T15:00:00Z,"4.5648, 50.5178"
P5CRDra,27,2,40,1815-06-16T16:00:00Z,"4.5646, 50.5172"
P5CRDra,27,2,41,1815-06-16T17:00:00Z,"4.5577, 50.5123"
P5CRDra,27,2,42,1815-06-16T18:00:00Z,"4.5577, 50.5123"
P5CRDra,27,2,43,1815-06-16T19:00:00Z,"4.5577, 50.5123"
P5CRDra,27,2,44,1815-06-16T20:00:00Z,"4.5577, 50.5123"
P5CRDra,27,2,45,1815-06-16T21:00:00Z,"4.5647, 50.5183"
P5CRDra,27,2,46,1815-06-16T22:00:00Z,"4.562, 50.533"
P5CRDra,27,2,47,1815-06-16T23:00:00Z,"4.5537, 50.5508"
P5CRDra,27,2,48,1815-06-17T00:00:00Z,"4.5644, 50.5538"
P5CRDra,27,2,49,1815-06-17T01:00:00Z,"4.5644, 50.5538"
P5CRDra,27,2,50,1815-06-17T02:00:00Z,"4.5644, 50.5538"
P5CRDra,27,2,51,1815-06-17T03:00:00Z,"4.5644, 50.5538"
P5CRDra,27,2,52,1815-06-17T04:00:00Z,"4.5644, 50.5538"
P5CRDra,27,2,53,1815-06-17T05:00:00Z,"4.5951, 50.5889"
P5CRDra,27,2,54,1815-06-17T06:00:00Z,"4.6125, 50.6105"
P5CRDra,27,2,55,1815-06-17T07:00:00Z,"4.6108, 50.6303"
P5CRDra,27,2,56,1815-06-17T08:00:00Z,"4.6129, 50.6377"
P5CRDra,27,2,57,1815-06-17T09:00:00Z,"4.6165, 50.649"
P5CRDra,27,2,58,1815-06-17T10:00:00Z,"4.6182, 50.6814"
P5CRDra,27,2,59,1815-06-17T11:00:00Z,"4.6125, 50.6994"
P5CRDra,27,2,60,1815-06-17T12:00:00Z,"4.6067, 50.7171"
P5CRUhl,27,2,94,1815-06-18T22:00:00Z,"4.574, 50.7206"
P5CRUhl,27,2,95,1815-06-18T23:00:00Z,"4.574, 50.7206"
P5CRUhl,27,2,96,1815-06-19T00:00:00Z,"4.574, 50.7206"
P5CRUhl,27,2,97,1815-06-19T01:00:00Z,"4.574, 50.7206"
P5CRUhl,27,2,98,1815-06-19T02:00:00Z,"4.574, 50.7206"
P5CRUhl,27,2,99,1815-06-19T03:00:00Z,"4.5559, 50.7109"
P5CRUhl,27,2,100,1815-06-19T04:00:00Z,"4.5559, 50.7109"
P5CRUhl,27,2,101,1815-06-19T05:00:00Z,"4.5559, 50.7109"
P5CRUhl,27,2,102,1815-06-19T06:00:00Z,"4.5559, 50.7109"
P5CRUhl,27,2,103,1815-06-19T07:00:00Z,"4.5639, 50.7186"
P5CRUhl,27,2,104,1815-06-19T08:00:00Z,"4.564, 50.723"
P5CRUhl,27,2,105,1815-06-19T09:00:00Z,"4.564, 50.723"
P5KLCR,27,2,34,1815-06-16T10:00:00Z,"4.5781, 50.5321"
P5KLCR,27,2,35,1815-06-16T11:00:00Z,"4.5781, 50.5321"
P5KLCR,27,2,36,1815-06-16T12:00:00Z,"4.5781, 50.5321"
P5KLCR,27,2,37,1815-06-16T13:00:00Z,"4.5781, 50.5321"
P5KLCR,27,2,38,1815-06-16T14:00:00Z,"4.5781, 50.5321"
P5KLCR,27,2,39,1815-06-16T15:00:00Z,"4.5781, 50.5321"
P5KLCR,27,2,40,1815-06-16T16:00:00Z,"4.5781, 50.5321"
P5KLCR,27,2,41,1815-06-16T17:00:00Z,"4.5676, 50.5333"
P5KLCR,27,2,42,1815-06-16T18:00:00Z,"4.5676, 50.5343"
P5KLCR,27,2,43,1815-06-16T19:00:00Z,"4.5676, 50.5343"
P5KLCR,27,2,44,1815-06-16T20:00:00Z,"4.5676, 50.5343"
P5KLCR,27,2,45,1815-06-16T21:00:00Z,"4.5676, 50.5343"
P5KLCR,27,2,46,1815-06-16T22:00:00Z,"4.5676, 50.5343"
P5KLCR,27,2,89,1815-06-18T17:00:00Z,"4.4686, 50.6826"
P5KLCR,27,2,90,1815-06-18T18:00:00Z,"4.4677, 50.6841"
P5KLCR,27,2,91,1815-06-18T19:00:00Z,"4.4686, 50.6836"
P5KLCR,27,2,92,1815-06-18T20:00:00Z,"4.4686, 50.6836"
P5KLCR,27,2,93,1815-06-18T21:00:00Z,"4.4677, 50.6841"
P5KLCR,27,2,94,1815-06-18T22:00:00Z,"4.4686, 50.6836"
P5KLCR,27,2,95,1815-06-18T23:00:00Z,"4.4505, 50.6733"
